SERIALNO,PUMA,SPORDER,ESR,HINCP,NP,WGTP,state
2023HU1178342,49001,2,1,200000,6,13,49
2023HU1178342,49001,3,0,200000,6,13,49
2023HU1178342,49001,4,0,200000,6,13,49
2023HU1178342,49001,5,0,200000,6,13,49
2023HU1178342,49001,6,0,200000,6,13,49
2023HU1178520,35009,1,1,204000,2,16,49
2023HU1178520,35009,2,1,204000,2,16,49
2023HU1178605,53000,1,6,74400,1,14,49
2023HU1178614,03000,1,6,5300,2,14,49
2023HU1178614,03000,2,6,5300,2,14,49
2023HU1178656,35015,1,1,238100,4,18,49
2023HU1178656,35015,2,1,238100,4,18,49
2023HU1178656,35015,3,0,238100,4,18,49
2023HU1178656,35015,4,0,238100,4,18,49
2023HU1178725,35014,1,1,49000,2,11,49
2023HU1178725,35014,2,6,49000,2,11,49
2023HU1178791,35016,1,1,150800,4,10,49
2023HU1178791,35016,2,1,150800,4,10,49
2023HU1178791,35016,3,0,150800,4,10,49
2023HU1178791,35016,4,0,150800,4,10,49
2023HU1178846,57002,1,1,30000,3,82,49
2023HU1178846,57002,2,6,30000,3,82,49
2023HU1178846,57002,3,0,30000,3,82,49
2023HU1178847,21000,1,6,101500,2,5,49
2023HU1178847,21000,2,6,101500,2,5,49
2023HU1178849,49004,1,1,126450,5,23,49
2023HU1178849,49004,2,1,126450,5,23,49
2023HU1178849,49004,3,1,126450,5,23,49
2023HU1178849,49004,4,0,126450,5,23,49
2023HU1178849,49004,5,0,126450,5,23,49
2023HU1178885,21000,1,1,45500,2,9,49
2023HU1178885,21000,2,0,45500,2,9,49
2023HU1178919,13000,1,1,17800,1,4,49
2023HU1178971,49001,1,6,27010,2,14,49
2023HU1178971,49001,2,6,27010,2,14,49
2023HU1179022,05000,1,1,193000,5,15,49
2023HU1179022,05000,2,1,193000,5,15,49
2023HU1179022,05000,3,1,193000,5,15,49
2023HU1179022,05000,4,6,193000,5,15,49
2023HU1179022,05000,5,0,193000,5,15,49
2023HU1179192,11002,1,6,96800,3,11,49
2023HU1179192,11002,2,6,96800,3,11,49
2023HU1179192,11002,3,6,96800,3,11,49
2023HU1179242,11002,1,6,0,1,40,49
2023HU1179256,35012,1,1,59100,4,18,49
2023HU1179256,35012,2,1,59100,4,18,49
2023HU1179256,35012,3,6,59100,4,18,49
2023HU1179256,35012,4,6,59100,4,18,49
2023HU1179316,35015,1,6,11200,1,25,49
2023HU1179352,11002,1,6,182000,2,10,49
2023HU1179352,11002,2,1,182000,2,10,49
2023HU1179354,35009,1,6,81000,6,14,49
2023HU1179354,35009,2,1,81000,6,14,49
2023HU1179354,35009,3,1,81000,6,14,49
2023HU1179354,35009,4,0,81000,6,14,49
2023HU1179354,35009,5,0,81000,6,14,49
2023HU1179354,35009,6,0,81000,6,14,49
2023HU1179607,35015,1,1,205000,2,12,49
2023HU1179607,35015,2,1,205000,2,12,49
2023HU1179876,21000,1,6,218000,4,3,49
2023HU1179876,21000,2,1,218000,4,3,49
2023HU1179876,21000,3,1,218000,4,3,49
2023HU1179876,21000,4,1,218000,4,3,49
2023HU1179896,49002,1,1,187000,3,16,49
2023HU1179896,49002,2,1,187000,3,16,49
2023HU1179896,49002,3,1,187000,3,16,49
2023HU1179915,13000,1,6,107100,2,9,49
2023HU1179915,13000,2,6,107100,2,9,49
2023HU1180011,03000,1,6,14900,2,4,49
2023HU1180011,03000,2,6,14900,2,4,49
2023HU1180032,35017,1,1,145000,6,18,49
2023HU1180032,35017,2,1,145000,6,18,49
2023HU1180032,35017,3,0,145000,6,18,49
2023HU1180032,35017,4,0,145000,6,18,49
2023HU1180032,35017,5,0,145000,6,18,49
2023HU1180032,35017,6,6,145000,6,18,49
2023HU1180092,13000,1,6,96800,2,19,49
2023HU1180092,13000,2,1,96800,2,19,49
2023HU1180207,35017,1,6,136500,4,28,49
2023HU1180207,35017,2,1,136500,4,28,49
2023HU1180207,35017,3,6,136500,4,28,49
2023HU1180207,35017,4,1,136500,4,28,49
2023HU1180247,35012,1,6,49850,3,12,49
2023HU1180247,35012,2,1,49850,3,12,49
2023HU1180247,35012,3,0,49850,3,12,49
2023HU1180307,57001,1,6,49300,2,54,49
2023HU1180307,57001,2,6,49300,2,54,49
2023HU1180426,03000,1,6,52100,2,14,49
2023HU1180426,03000,2,6,52100,2,14,49
2023HU1180432,05000,1,1,100000,2,21,49
2023HU1180432,05000,2,6,100000,2,21,49
2023HU1180743,11004,1,1,100000,3,13,49
2023HU1180743,11004,2,1,100000,3,13,49
2023HU1180743,11004,3,6,100000,3,13,49
2023HU1180808,11002,1,6,37200,1,22,49
2023HU1180894,57002,1,6,88000,2,12,49
2023HU1180894,57002,2,6,88000,2,12,49
2023HU1180959,13000,1,6,55000,1,21,49
2023HU1181081,05000,1,1,201000,4,13,49
2023HU1181081,05000,2,1,201000,4,13,49
2023HU1181081,05000,3,6,201000,4,13,49
2023HU1181081,05000,4,0,201000,4,13,49
2023HU1181102,03000,1,6,13000,2,16,49
2023HU1181102,03000,2,6,13000,2,16,49
2023HU1181159,05000,1,6,21300,2,3,49
2023HU1181159,05000,2,1,21300,2,3,49
2023HU1181266,49003,1,1,210000,3,11,49
2023HU1181266,49003,2,1,210000,3,11,49
2023HU1181266,49003,3,1,210000,3,11,49
2023HU1181369,35008,1,1,22400,3,25,49
2023HU1181369,35008,2,0,22400,3,25,49
2023HU1181369,35008,3,0,22400,3,25,49
2023HU1181558,05000,1,1,56400,1,1,49
2023HU1181560,49003,1,1,65000,4,12,49
2023HU1181560,49003,2,1,65000,4,12,49
2023HU1181560,49003,3,6,65000,4,12,49
2023HU1181560,49003,4,0,65000,4,12,49
2023HU1181777,49004,1,6,64000,2,14,49
2023HU1181777,49004,2,1,64000,2,14,49
2023HU1181832,03000,1,1,157000,5,44,49
2023HU1181832,03000,2,1,157000,5,44,49
2023HU1181832,03000,3,6,157000,5,44,49
2023HU1181832,03000,4,0,157000,5,44,49
2023HU1181832,03000,5,0,157000,5,44,49
2023HU1181888,49003,1,6,0,1,33,49
2023HU1181959,21000,1,6,18340,1,11,49
2023HU1182013,57002,1,1,130900,6,6,49
2023HU1182013,57002,2,1,130900,6,6,49
2023HU1182013,57002,3,1,130900,6,6,49
2023HU1182013,57002,4,1,130900,6,6,49
2023HU1182013,57002,5,0,130900,6,6,49
2023HU1182013,57002,6,0,130900,6,6,49
2023HU1182142,11002,1,6,59600,2,12,49
2023HU1182142,11002,2,6,59600,2,12,49
2023HU1182169,35009,1,6,123550,3,15,49
2023HU1182169,35009,2,1,123550,3,15,49
2023HU1182169,35009,3,1,123550,3,15,49
2023HU1182308,03000,1,1,101100,2,49,49
2023HU1182308,03000,2,1,101100,2,49,49
2023HU1182408,03000,1,1,143000,3,35,49
2023HU1182408,03000,2,1,143000,3,35,49
2023HU1182408,03000,3,1,143000,3,35,49
2023HU1182422,49002,1,1,52700,2,19,49
2023HU1182422,49002,2,6,52700,2,19,49
2023HU1182515,35009,1,6,39700,1,24,49
2023HU1182870,11002,1,1,135870,6,14,49
2023HU1182870,11002,2,6,135870,6,14,49
2023HU1182870,11002,3,0,135870,6,14,49
2023HU1182870,11002,4,0,135870,6,14,49
2023HU1182870,11002,5,0,135870,6,14,49
2023HU1182870,11002,6,0,135870,6,14,49
2023HU1183032,35016,1,1,225000,1,12,49
2023HU1183342,35014,1,1,21100,1,26,49
2023HU1183398,35009,1,1,161700,4,10,49
2023HU1183398,35009,2,3,161700,4,10,49
2023HU1183398,35009,3,3,161700,4,10,49
2023HU1183398,35009,4,3,161700,4,10,49
2023HU1183416,11004,1,1,117600,2,13,49
2023HU1183416,11004,2,6,117600,2,13,49
2023HU1183582,03000,1,6,36400,1,26,49
2023HU1183585,35008,1,6,24200,1,12,49
2023HU1183586,35017,1,1,230000,3,31,49
2023HU1183586,35017,2,1,230000,3,31,49
2023HU1183586,35017,3,1,230000,3,31,49
2023HU1183602,05000,1,1,77000,5,40,49
2023HU1183602,05000,2,1,77000,5,40,49
2023HU1183602,05000,3,1,77000,5,40,49
2023HU1183602,05000,4,1,77000,5,40,49
2023HU1183602,05000,5,1,77000,5,40,49
2023HU1183929,03000,1,1,104400,5,14,49
2023HU1183929,03000,2,6,104400,5,14,49
2023HU1183929,03000,3,0,104400,5,14,49
2023HU1183929,03000,4,0,104400,5,14,49
2023HU1183929,03000,5,0,104400,5,14,49
2023HU1183991,05000,1,1,49000,3,24,49
2023HU1183991,05000,2,6,49000,3,24,49
2023HU1183991,05000,3,0,49000,3,24,49
2023HU1183996,03000,1,1,109000,4,4,49
2023HU1183996,03000,2,1,109000,4,4,49
2023HU1183996,03000,3,0,109000,4,4,49
2023HU1183996,03000,4,0,109000,4,4,49
2023HU1184068,21000,1,1,26500,2,2,49
2023HU1184068,21000,2,1,26500,2,2,49
2023HU1184151,53000,1,6,44000,2,15,49
2023HU1184151,53000,2,6,44000,2,15,49
2023HU1184155,49002,1,1,102700,2,6,49
2023HU1184155,49002,2,1,102700,2,6,49
2023HU1184324,21000,1,6,38900,2,12,49
2023HU1184324,21000,2,6,38900,2,12,49
2023HU1184407,13000,1,1,15000,1,48,49
2023HU1184559,49003,1,1,165000,4,9,49
2023HU1184559,49003,2,1,165000,4,9,49
2023HU1184559,49003,3,6,165000,4,9,49
2023HU1184559,49003,4,0,165000,4,9,49
2023HU1184566,49003,1,6,850,1,12,49
2023HU1184904,53000,1,6,24000,1,23,49
2023HU1185092,21000,1,1,83000,4,5,49
2023HU1185092,21000,2,1,83000,4,5,49
2023HU1185092,21000,3,0,83000,4,5,49
2023HU1185092,21000,4,0,83000,4,5,49
2023HU1185093,21000,1,6,74200,3,23,49
2023HU1185093,21000,2,6,74200,3,23,49
2023HU1185093,21000,3,6,74200,3,23,49
2023HU1185147,53000,1,6,1600,1,15,49
2023HU1185183,05000,1,1,25000,2,9,49
2023HU1185183,05000,2,1,25000,2,9,49
2023HU1185215,35015,1,1,75000,1,77,49
2023HU1185749,35017,1,6,122000,2,21,49
2023HU1185749,35017,2,6,122000,2,21,49
2023HU1185977,57001,1,1,222400,3,13,49
2023HU1185977,57001,2,1,222400,3,13,49
2023HU1185977,57001,3,1,222400,3,13,49
2023HU1186229,35012,1,1,65000,2,4,49
2023HU1186229,35012,2,6,65000,2,4,49
2023HU1186252,03000,1,1,115000,1,27,49
2023HU1186294,35014,1,6,133170,2,16,49
2023HU1186294,35014,2,6,133170,2,16,49
2023HU1186357,35015,1,6,24000,1,40,49
2023HU1186447,11002,1,6,343300,3,12,49
2023HU1186447,11002,2,6,343300,3,12,49
2023HU1186447,11002,3,1,343300,3,12,49
2023HU1186462,35011,1,1,141000,2,24,49
2023HU1186462,35011,2,1,141000,2,24,49
2023HU1186759,53000,1,6,78000,3,22,49
2023HU1186759,53000,2,1,78000,3,22,49
2023HU1186759,53000,3,0,78000,3,22,49
2023HU1186825,35015,1,6,46320,1,16,49
2023HU1186857,35015,1,6,29200,1,13,49
2023HU1186905,57002,1,6,42000,2,28,49
2023HU1186905,57002,2,1,42000,2,28,49
2023HU1187190,35014,1,1,103000,3,60,49
2023HU1187190,35014,2,1,103000,3,60,49
2023HU1187190,35014,3,1,103000,3,60,49
2023HU1187435,35012,1,1,76400,3,6,49
2023HU1187435,35012,2,6,76400,3,6,49
2023HU1187435,35012,3,1,76400,3,6,49
2023HU1187437,35015,1,1,100000,2,14,49
2023HU1187437,35015,2,6,100000,2,14,49
2023HU1187524,57002,1,1,170000,3,20,49
2023HU1187524,57002,2,2,170000,3,20,49
2023HU1187524,57002,3,1,170000,3,20,49
2023HU1187809,35011,1,1,72000,1,24,49
2023HU1187839,13000,1,1,22000,1,10,49
2023HU1187854,13000,1,1,158100,3,10,49
2023HU1187854,13000,2,1,158100,3,10,49
2023HU1187854,13000,3,1,158100,3,10,49
2023HU1187925,11004,1,1,100000,5,43,49
2023HU1187925,11004,2,1,100000,5,43,49
2023HU1187925,11004,3,0,100000,5,43,49
2023HU1187925,11004,4,0,100000,5,43,49
2023HU1187925,11004,5,0,100000,5,43,49
2023HU1188166,03000,1,6,31500,1,13,49
2023HU1188256,49003,1,1,281000,2,14,49
2023HU1188256,49003,2,6,281000,2,14,49
2023HU1188557,03000,1,1,70000,1,19,49
2023HU1188564,21000,1,2,80800,1,37,49
2023HU1188594,05000,1,6,62900,2,13,49
2023HU1188594,05000,2,6,62900,2,13,49
2023HU1188844,57001,1,1,70000,2,4,49
2023HU1188844,57001,2,6,70000,2,4,49
2023HU1188866,03000,1,1,74000,3,16,49
2023HU1188866,03000,2,1,74000,3,16,49
2023HU1188866,03000,3,0,74000,3,16,49
2023HU1188870,21000,1,6,237500,3,17,49
2023HU1188870,21000,2,6,237500,3,17,49
2023HU1188870,21000,3,1,237500,3,17,49
2023HU1189096,35011,1,1,70000,1,20,49
2023HU1189212,53000,1,6,57700,2,16,49
2023HU1189212,53000,2,6,57700,2,16,49
2023HU1189772,49003,1,6,113600,1,15,49
2023HU1189853,21000,1,1,102000,4,8,49
2023HU1189853,21000,2,1,102000,4,8,49
2023HU1189853,21000,3,0,102000,4,8,49
2023HU1189853,21000,4,0,102000,4,8,49
2023HU1189920,35011,1,6,93700,2,23,49
2023HU1189920,35011,2,6,93700,2,23,49
2023HU1189947,49002,1,1,65000,2,47,49
2023HU1189947,49002,2,1,65000,2,47,49
2023HU1189982,35014,1,1,24000,1,13,49
2023HU1190106,49002,1,1,24600,3,13,49
2023HU1190106,49002,2,6,24600,3,13,49
2023HU1190106,49002,3,0,24600,3,13,49
2023HU1190175,49002,1,1,117100,2,9,49
2023HU1190175,49002,2,6,117100,2,9,49
2023HU1190346,11003,1,1,152000,4,16,49
2023HU1190346,11003,2,1,152000,4,16,49
2023HU1190346,11003,3,1,152000,4,16,49
2023HU1190346,11003,4,1,152000,4,16,49
2023HU1190653,11003,1,1,134500,5,10,49
2023HU1190653,11003,2,6,134500,5,10,49
2023HU1190653,11003,3,1,134500,5,10,49
2023HU1190653,11003,4,6,134500,5,10,49
2023HU1190653,11003,5,0,134500,5,10,49
2023HU1190727,49002,1,6,85000,5,10,49
2023HU1190727,49002,2,1,85000,5,10,49
2023HU1190727,49002,3,0,85000,5,10,49
2023HU1190727,49002,4,0,85000,5,10,49
2023HU1190727,49002,5,0,85000,5,10,49
2023HU1190824,35008,1,1,149000,4,7,49
2023HU1190824,35008,2,1,149000,4,7,49
2023HU1190824,35008,3,3,149000,4,7,49
2023HU1190824,35008,4,3,149000,4,7,49
2023HU1190874,49004,1,1,200000,5,13,49
2023HU1190874,49004,2,1,200000,5,13,49
2023HU1190874,49004,3,0,200000,5,13,49
2023HU1190874,49004,4,0,200000,5,13,49
2023HU1190874,49004,5,0,200000,5,13,49
2023HU1190975,35015,1,1,39600,2,66,49
2023HU1190975,35015,2,1,39600,2,66,49
2023HU1190992,03000,1,6,75000,4,25,49
2023HU1190992,03000,2,1,75000,4,25,49
2023HU1190992,03000,3,0,75000,4,25,49
2023HU1190992,03000,4,0,75000,4,25,49
2023HU1191113,49002,1,6,218200,3,11,49
2023HU1191113,49002,2,6,218200,3,11,49
2023HU1191113,49002,3,1,218200,3,11,49
2023HU1191291,21000,1,6,64100,2,14,49
2023HU1191291,21000,2,6,64100,2,14,49
2023HU1191681,49002,1,6,75000,2,29,49
2023HU1191681,49002,2,1,75000,2,29,49
2023HU1191776,57001,1,6,41700,2,4,49
2023HU1191776,57001,2,1,41700,2,4,49
2023HU1192013,35013,1,1,109000,3,32,49
2023HU1192013,35013,2,1,109000,3,32,49
2023HU1192013,35013,3,1,109000,3,32,49
2023HU1192043,11003,1,1,181000,2,16,49
2023HU1192043,11003,2,6,181000,2,16,49
2023HU1192087,49002,1,1,69000,1,47,49
2023HU1192277,49002,1,1,120000,4,15,49
2023HU1192277,49002,2,6,120000,4,15,49
2023HU1192277,49002,3,0,120000,4,15,49
2023HU1192277,49002,4,0,120000,4,15,49
2023HU1192398,21000,1,1,41630,2,6,49
2023HU1192398,21000,2,6,41630,2,6,49
2023HU1192565,21000,1,1,37600,1,29,49
2023HU1192593,11002,1,6,53500,1,9,49
2023HU1192631,35014,1,1,199000,3,27,49
2023HU1192631,35014,2,1,199000,3,27,49
2023HU1192631,35014,3,1,199000,3,27,49
2023HU1192736,35008,1,6,6400,2,12,49
2023HU1192736,35008,2,1,6400,2,12,49
2023HU1192862,11002,1,6,47000,2,12,49
2023HU1192862,11002,2,6,47000,2,12,49
2023HU1192968,35012,1,1,101000,2,16,49
2023HU1192968,35012,2,1,101000,2,16,49
2023HU1193081,35011,1,1,1000,1,22,49
2023HU1193251,35017,1,6,50100,2,13,49
2023HU1193251,35017,2,6,50100,2,13,49
2023HU1193339,35011,1,1,29100,2,19,49
2023HU1193339,35011,2,6,29100,2,19,49
2023HU1193409,13000,1,6,38500,1,7,49
2023HU1193591,35013,1,1,116000,4,7,49
2023HU1193591,35013,2,1,116000,4,7,49
2023HU1193591,35013,3,0,116000,4,7,49
2023HU1193591,35013,4,0,116000,4,7,49
2023HU1193602,35017,1,1,75000,1,23,49
2023HU1193813,03000,1,1,24000,2,27,49
2023HU1193813,03000,2,0,24000,2,27,49
2023HU1194002,49002,1,1,71600,2,10,49
2023HU1194002,49002,2,6,71600,2,10,49
2023HU1194014,35016,1,1,161000,3,22,49
2023HU1194014,35016,2,1,161000,3,22,49
2023HU1194014,35016,3,6,161000,3,22,49
2023HU1194047,35015,1,1,175600,4,13,49
2023HU1194047,35015,2,1,175600,4,13,49
2023HU1194047,35015,3,6,175600,4,13,49
2023HU1194047,35015,4,6,175600,4,13,49
2023HU1194053,49004,1,1,91500,5,9,49
2023HU1194053,49004,2,1,91500,5,9,49
2023HU1194053,49004,3,1,91500,5,9,49
2023HU1194053,49004,4,6,91500,5,9,49
2023HU1194053,49004,5,6,91500,5,9,49
2023HU1194171,53000,1,1,30600,2,18,49
2023HU1194171,53000,2,1,30600,2,18,49
2023HU1194212,57001,1,1,140000,4,38,49
2023HU1194212,57001,2,1,140000,4,38,49
2023HU1194212,57001,3,6,140000,4,38,49
2023HU1194212,57001,4,0,140000,4,38,49
2023HU1194605,05000,1,1,50400,2,24,49
2023HU1194605,05000,2,1,50400,2,24,49
2023HU1194818,35016,1,1,182700,5,62,49
2023HU1194818,35016,2,1,182700,5,62,49
2023HU1194818,35016,3,3,182700,5,62,49
2023HU1194818,35016,4,1,182700,5,62,49
2023HU1194818,35016,5,0,182700,5,62,49
2023HU1194833,35015,1,1,120000,4,13,49
2023HU1194833,35015,2,6,120000,4,13,49
2023HU1194833,35015,3,1,120000,4,13,49
2023HU1194833,35015,4,1,120000,4,13,49
2023HU1194837,49003,1,1,38800,2,15,49
2023HU1194837,49003,2,1,38800,2,15,49
2023HU1194970,21000,1,1,57700,2,5,49
2023HU1194970,21000,2,1,57700,2,5,49
2023HU1195052,35009,1,1,74500,1,20,49
2023HU1195629,49002,1,1,60080,1,15,49
2023HU1195733,05000,1,1,91200,5,21,49
2023HU1195733,05000,2,6,91200,5,21,49
2023HU1195733,05000,3,0,91200,5,21,49
2023HU1195733,05000,4,0,91200,5,21,49
2023HU1195733,05000,5,0,91200,5,21,49
2023HU1195744,57002,1,6,73500,3,7,49
2023HU1195744,57002,2,1,73500,3,7,49
2023HU1195744,57002,3,0,73500,3,7,49
2023HU1195760,03000,1,1,48000,2,14,49
2023HU1195760,03000,2,1,48000,2,14,49
2023HU1196002,21000,1,6,9000,1,2,49
2023HU1196360,49004,1,6,58000,3,23,49
2023HU1196360,49004,2,1,58000,3,23,49
2023HU1196360,49004,3,0,58000,3,23,49
2023HU1196367,49002,1,3,111000,6,11,49
2023HU1196367,49002,2,1,111000,6,11,49
2023HU1196367,49002,3,1,111000,6,11,49
2023HU1196367,49002,4,6,111000,6,11,49
2023HU1196367,49002,5,0,111000,6,11,49
2023HU1196367,49002,6,0,111000,6,11,49
2023HU1196393,49003,1,1,34200,4,16,49
2023HU1196393,49003,2,1,34200,4,16,49
2023HU1196393,49003,3,6,34200,4,16,49
2023HU1196393,49003,4,1,34200,4,16,49
2023HU1196496,35009,1,1,636000,4,45,49
2023HU1196496,35009,2,1,636000,4,45,49
2023HU1196496,35009,3,0,636000,4,45,49
2023HU1196496,35009,4,0,636000,4,45,49
2023HU1196517,35014,1,1,64000,1,93,49
2023HU1196647,49003,1,1,34700,4,20,49
2023HU1196647,49003,2,1,34700,4,20,49
2023HU1196647,49003,3,1,34700,4,20,49
2023HU1196647,49003,4,6,34700,4,20,49
2023HU1196652,11002,1,1,296200,5,12,49
2023HU1196652,11002,2,1,296200,5,12,49
2023HU1196652,11002,3,0,296200,5,12,49
2023HU1196652,11002,4,0,296200,5,12,49
2023HU1196652,11002,5,0,296200,5,12,49
2023HU1196669,03000,1,1,66120,2,17,49
2023HU1196669,03000,2,1,66120,2,17,49
2023HU1196812,05000,1,6,1700,1,13,49
2023HU1196998,11002,1,6,63700,2,10,49
2023HU1196998,11002,2,6,63700,2,10,49
2023HU1197206,03000,1,6,12520,1,6,49
2023HU1197300,11003,1,6,107380,7,11,49
2023HU1197300,11003,2,1,107380,7,11,49
2023HU1197300,11003,3,1,107380,7,11,49
2023HU1197300,11003,4,0,107380,7,11,49
2023HU1197300,11003,5,0,107380,7,11,49
2023HU1197300,11003,6,0,107380,7,11,49
2023HU1197300,11003,7,1,107380,7,11,49
2023HU1197315,57001,1,1,231700,7,7,49
2023HU1197315,57001,2,1,231700,7,7,49
2023HU1197315,57001,3,1,231700,7,7,49
2023HU1197315,57001,4,1,231700,7,7,49
2023HU1197315,57001,5,0,231700,7,7,49
2023HU1197315,57001,6,0,231700,7,7,49
2023HU1197315,57001,7,0,231700,7,7,49
2023HU1197382,35016,1,6,25600,1,82,49
2023HU1197532,35012,1,1,202600,6,15,49
2023HU1197532,35012,2,6,202600,6,15,49
2023HU1197532,35012,3,6,202600,6,15,49
2023HU1197532,35012,4,0,202600,6,15,49
2023HU1197532,35012,5,1,202600,6,15,49
2023HU1197532,35012,6,6,202600,6,15,49
2023HU1197568,05000,1,1,22500,2,21,49
2023HU1197568,05000,2,6,22500,2,21,49
2023HU1197618,49001,1,1,203200,9,30,49
2023HU1197618,49001,2,1,203200,9,30,49
2023HU1197618,49001,3,6,203200,9,30,49
2023HU1197618,49001,4,1,203200,9,30,49
2023HU1197618,49001,5,1,203200,9,30,49
2023HU1197618,49001,6,1,203200,9,30,49
2023HU1197618,49001,7,6,203200,9,30,49
2023HU1197618,49001,8,0,203200,9,30,49
2023HU1197618,49001,9,0,203200,9,30,49
2023HU1197737,35013,1,3,23100,1,10,49
2023HU1197785,05000,1,6,83400,2,17,49
2023HU1197785,05000,2,6,83400,2,17,49
2023HU1197869,53000,1,6,208600,5,13,49
2023HU1197869,53000,2,1,208600,5,13,49
2023HU1197869,53000,3,1,208600,5,13,49
2023HU1197869,53000,4,1,208600,5,13,49
2023HU1197869,53000,5,6,208600,5,13,49
2023HU1197925,13000,1,6,105300,2,9,49
2023HU1197925,13000,2,1,105300,2,9,49
2023HU1198131,57001,1,1,96200,3,21,49
2023HU1198131,57001,2,1,96200,3,21,49
2023HU1198131,57001,3,3,96200,3,21,49
2023HU1198227,35015,1,1,40500,2,17,49
2023HU1198227,35015,2,6,40500,2,17,49
2023HU1198435,05000,1,6,48100,3,12,49
2023HU1198435,05000,2,6,48100,3,12,49
2023HU1198435,05000,3,6,48100,3,12,49
2023HU1199010,11002,1,6,14500,1,19,49
2023HU1199017,21000,1,6,47900,1,13,49
2023HU1199022,05000,1,1,150000,4,13,49
2023HU1199022,05000,2,1,150000,4,13,49
2023HU1199022,05000,3,0,150000,4,13,49
2023HU1199022,05000,4,0,150000,4,13,49
2023HU1199155,13000,1,6,28300,1,9,49
2023HU1199488,49002,1,1,75000,4,17,49
2023HU1199488,49002,2,6,75000,4,17,49
2023HU1199488,49002,3,0,75000,4,17,49
2023HU1199488,49002,4,0,75000,4,17,49
2023HU1199697,13000,1,1,100000,2,5,49
2023HU1199697,13000,2,1,100000,2,5,49
2023HU1199893,35015,1,1,120000,3,21,49
2023HU1199893,35015,2,1,120000,3,21,49
2023HU1199893,35015,3,0,120000,3,21,49
2023HU1200029,11002,1,6,54400,2,21,49
2023HU1200029,11002,2,1,54400,2,21,49
2023HU1200046,49004,1,1,123000,2,39,49
2023HU1200046,49004,2,6,123000,2,39,49
2023HU1200207,49002,1,1,54800,4,46,49
2023HU1200207,49002,2,1,54800,4,46,49
2023HU1200207,49002,3,0,54800,4,46,49
2023HU1200207,49002,4,0,54800,4,46,49
2023HU1200284,11004,1,6,61500,5,14,49
2023HU1200284,11004,2,6,61500,5,14,49
2023HU1200284,11004,3,6,61500,5,14,49
2023HU1200284,11004,4,6,61500,5,14,49
2023HU1200284,11004,5,0,61500,5,14,49
2023HU1200330,35015,1,1,171100,1,12,49
2023HU1200366,03000,1,6,1800,1,15,49
2023HU1200514,53000,1,6,43200,1,7,49
2023HU1200592,13000,1,6,1590,1,8,49
2023HU1200962,35008,1,1,126600,2,30,49
2023HU1200962,35008,2,6,126600,2,30,49
2023HU1201141,49001,1,1,154800,9,13,49
2023HU1201141,49001,2,1,154800,9,13,49
2023HU1201141,49001,3,6,154800,9,13,49
2023HU1201141,49001,4,6,154800,9,13,49
2023HU1201141,49001,5,6,154800,9,13,49
2023HU1201141,49001,6,6,154800,9,13,49
2023HU1201141,49001,7,6,154800,9,13,49
2023HU1201141,49001,8,6,154800,9,13,49
2023HU1201141,49001,9,6,154800,9,13,49
2023HU1201194,49004,1,6,73200,2,20,49
2023HU1201194,49004,2,6,73200,2,20,49
2023HU1201246,13000,1,1,62000,4,12,49
2023HU1201246,13000,2,1,62000,4,12,49
2023HU1201246,13000,3,6,62000,4,12,49
2023HU1201246,13000,4,6,62000,4,12,49
2023HU1201381,49002,1,1,78000,3,41,49
2023HU1201381,49002,2,1,78000,3,41,49
2023HU1201381,49002,3,1,78000,3,41,49
2023HU1201729,49002,1,1,28450,3,7,49
2023HU1201729,49002,2,1,28450,3,7,49
2023HU1201729,49002,3,0,28450,3,7,49
2023HU1201738,49002,1,1,210000,4,60,49
2023HU1201738,49002,2,1,210000,4,60,49
2023HU1201738,49002,3,1,210000,4,60,49
2023HU1201738,49002,4,1,210000,4,60,49
2023HU1201842,11002,1,6,35300,1,18,49
2023HU1201994,49002,1,1,50000,1,27,49
2023HU1202037,35008,1,1,140000,1,32,49
2023HU1202099,03000,1,1,136000,4,13,49
2023HU1202099,03000,2,1,136000,4,13,49
2023HU1202099,03000,3,6,136000,4,13,49
2023HU1202099,03000,4,0,136000,4,13,49
2023HU1202340,21000,1,6,28900,2,3,49
2023HU1202340,21000,2,6,28900,2,3,49
2023HU1202406,57001,1,6,95000,4,75,49
2023HU1202406,57001,2,1,95000,4,75,49
2023HU1202406,57001,3,0,95000,4,75,49
2023HU1202406,57001,4,0,95000,4,75,49
2023HU1202481,35012,1,1,130000,1,28,49
2023HU1202524,13000,1,1,143600,4,4,49
2023HU1202524,13000,2,1,143600,4,4,49
2023HU1202524,13000,3,0,143600,4,4,49
2023HU1202524,13000,4,0,143600,4,4,49
2023HU1202582,35017,1,1,206000,2,17,49
2023HU1202582,35017,2,1,206000,2,17,49
2023HU1202902,11002,1,1,89000,4,14,49
2023HU1202902,11002,2,1,89000,4,14,49
2023HU1202902,11002,3,0,89000,4,14,49
2023HU1202902,11002,4,0,89000,4,14,49
2023HU1202993,35013,1,6,62700,2,15,49
2023HU1202993,35013,2,1,62700,2,15,49
2023HU1203050,11003,1,6,59370,1,21,49
2023HU1203453,13000,1,6,62800,2,4,49
2023HU1203453,13000,2,6,62800,2,4,49
2023HU1203573,03000,1,6,13800,1,15,49
2023HU1203611,13000,1,1,175500,2,2,49
2023HU1203611,13000,2,1,175500,2,2,49
