;INDEX,CO_FIPS_split,YEAR,TOTPOP,GQPOP,HHPOP,HH,HHSIZE,POP0017,POP1864,POP65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job,CO_NAME,Urban_Rural,Subarea
72036,7,2036,21009,116,20893,8596,2.43,4482,12271,4256,12433,1164,682,786,900,458,2362,1304,2741,413,517,515,591,1.45,0.99,CARBON,Rural,0 - UDOT (Rural)
72037,7,2037,21149,117,21032,8665,2.43,4502,12370,4277,12503,1168,685,798,895,461,2376,1309,2768,412,512,519,600,1.44,0.99,CARBON,Rural,0 - UDOT (Rural)
72038,7,2038,21296,118,21178,8735,2.42,4529,12452,4315,12594,1173,684,810,892,465,2392,1316,2806,413,511,523,609,1.44,0.99,CARBON,Rural,0 - UDOT (Rural)
72039,7,2039,21464,118,21346,8811,2.42,4574,12537,4353,12690,1180,686,821,890,468,2414,1323,2840,413,510,526,619,1.44,0.99,CARBON,Rural,0 - UDOT (Rural)
72040,7,2040,21643,118,21525,8889,2.42,4628,12611,4404,12790,1186,686,832,888,472,2435,1331,2872,413,511,530,634,1.44,0.99,CARBON,Rural,0 - UDOT (Rural)
72041,7,2041,21828,117,21711,8967,2.42,4699,12672,4457,12875,1193,686,841,887,473,2458,1339,2897,412,513,533,643,1.44,0.98,CARBON,Rural,0 - UDOT (Rural)
72042,7,2042,22019,117,21902,9045,2.42,4787,12704,4528,12987,1202,686,851,885,477,2489,1349,2924,413,517,539,655,1.44,0.98,CARBON,Rural,0 - UDOT (Rural)
72043,7,2043,22215,116,22099,9122,2.42,4880,12727,4608,13096,1210,686,859,885,482,2522,1357,2950,413,522,542,668,1.44,0.97,CARBON,Rural,0 - UDOT (Rural)
72044,7,2044,22402,115,22287,9195,2.42,4971,12736,4695,13205,1219,687,867,885,486,2554,1368,2979,412,521,547,680,1.44,0.96,CARBON,Rural,0 - UDOT (Rural)
72045,7,2045,22593,116,22477,9266,2.43,5062,12730,4801,13317,1229,688,877,885,489,2586,1382,3004,412,521,551,693,1.44,0.96,CARBON,Rural,0 - UDOT (Rural)
72046,7,2046,22799,116,22683,9340,2.43,5153,12739,4907,13445,1241,690,888,885,497,2620,1398,3029,412,521,558,706,1.44,0.95,CARBON,Rural,0 - UDOT (Rural)
72047,7,2047,23017,116,22901,9419,2.43,5237,12755,5025,13573,1254,691,898,884,503,2654,1415,3052,413,527,564,718,1.44,0.94,CARBON,Rural,0 - UDOT (Rural)
72048,7,2048,23244,117,23127,9501,2.43,5312,12783,5149,13703,1267,693,909,885,510,2690,1430,3070,412,535,571,731,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72049,7,2049,23482,117,23365,9588,2.44,5377,12859,5246,13839,1281,695,920,886,517,2724,1446,3089,412,544,578,747,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72050,7,2050,23708,118,23590,9675,2.44,5426,12950,5332,13970,1295,698,932,886,524,2757,1461,3110,411,552,585,759,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72051,7,2051,23926,120,23806,9763,2.44,5457,13065,5404,14092,1308,700,943,886,530,2784,1475,3127,412,562,591,774,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72052,7,2052,24138,121,24017,9853,2.44,5476,13191,5471,14210,1322,702,954,886,535,2812,1488,3143,412,570,598,788,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72053,7,2053,24345,122,24223,9946,2.44,5483,13329,5533,14320,1334,705,963,887,539,2839,1500,3160,410,580,603,800,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72054,7,2054,24537,123,24414,10039,2.43,5479,13466,5592,14424,1347,705,973,887,542,2861,1512,3176,410,588,608,815,1.44,0.93,CARBON,Rural,0 - UDOT (Rural)
72055,7,2055,24713,125,24588,10131,2.43,5467,13578,5668,14517,1357,707,980,888,545,2881,1522,3193,410,594,613,827,1.43,0.94,CARBON,Rural,0 - UDOT (Rural)
72056,7,2056,24858,126,24732,10217,2.42,5444,13659,5755,14592,1366,708,986,889,547,2894,1534,3210,408,595,616,839,1.43,0.94,CARBON,Rural,0 - UDOT (Rural)
72057,7,2057,24986,126,24860,10298,2.41,5417,13734,5835,14655,1372,708,994,892,549,2907,1542,3226,408,588,619,850,1.42,0.94,CARBON,Rural,0 - UDOT (Rural)
72058,7,2058,25103,127,24976,10378,2.41,5387,13833,5883,14711,1377,708,1002,892,552,2919,1547,3242,408,582,621,861,1.42,0.94,CARBON,Rural,0 - UDOT (Rural)
72059,7,2059,25218,128,25090,10458,2.4,5358,13954,5906,14757,1382,707,1010,893,555,2927,1549,3258,406,579,623,868,1.41,0.95,CARBON,Rural,0 - UDOT (Rural)
72060,7,2060,25331,128,25203,10538,2.39,5332,14081,5918,14809,1385,707,1017,893,558,2940,1550,3269,406,580,624,880,1.41,0.95,CARBON,Rural,0 - UDOT (Rural)
72061,7,2061,25452,129,25323,10621,2.38,5311,14216,5925,14857,1387,706,1023,894,562,2948,1550,3282,406,581,626,892,1.4,0.96,CARBON,Rural,0 - UDOT (Rural)
72062,7,2062,25566,129,25437,10701,2.38,5295,14340,5931,14910,1390,705,1031,895,564,2958,1552,3297,406,583,629,900,1.39,0.96,CARBON,Rural,0 - UDOT (Rural)
72063,7,2063,25687,128,25559,10783,2.37,5284,14472,5931,14960,1393,704,1039,895,566,2968,1552,3312,405,583,631,912,1.39,0.97,CARBON,Rural,0 - UDOT (Rural)
72064,7,2064,25806,129,25677,10862,2.36,5277,14620,5909,15015,1395,704,1046,896,569,2980,1554,3328,405,584,633,921,1.38,0.97,CARBON,Rural,0 - UDOT (Rural)
72065,7,2065,25926,128,25798,10941,2.36,5275,14756,5895,15065,1398,703,1054,896,570,2991,1554,3342,405,584,636,932,1.38,0.98,CARBON,Rural,0 - UDOT (Rural)
92023,9,2023,998,0,998,420,2.38,204,534,260,645,66,115,15,41,28,172,7,94,66,2,14,25,1.54,0.83,DAGGETT,Rural,0 - UDOT (Rural)
92024,9,2024,984,0,984,419,2.35,189,529,266,670,68,116,15,30,29,182,6,104,66,15,13,26,1.6,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92025,9,2025,984,0,984,424,2.32,180,523,281,670,68,115,14,30,28,185,7,104,65,14,13,27,1.58,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92026,9,2026,984,0,984,430,2.29,169,523,292,673,70,117,14,30,29,183,7,105,65,14,12,27,1.57,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92027,9,2027,985,0,985,435,2.26,159,526,300,678,71,118,15,30,29,182,7,108,65,14,12,27,1.56,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92028,9,2028,985,0,985,440,2.24,152,530,303,682,72,118,15,30,29,182,6,111,65,14,13,27,1.55,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92029,9,2029,986,0,986,445,2.22,147,533,306,685,71,117,15,31,29,182,7,114,65,13,13,28,1.54,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92030,9,2030,986,0,986,449,2.2,142,534,310,687,72,115,15,30,30,183,7,117,64,12,13,29,1.53,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92031,9,2031,987,0,987,452,2.18,139,532,316,687,73,113,15,30,30,182,7,117,64,12,14,30,1.52,0.77,DAGGETT,Rural,0 - UDOT (Rural)
92032,9,2032,987,0,987,455,2.17,137,531,319,693,74,112,15,30,30,182,8,120,64,13,14,31,1.52,0.77,DAGGETT,Rural,0 - UDOT (Rural)
92033,9,2033,989,0,989,457,2.16,135,536,318,697,76,111,15,30,30,182,8,122,64,14,14,31,1.53,0.77,DAGGETT,Rural,0 - UDOT (Rural)
92034,9,2034,992,0,992,459,2.16,135,542,315,700,76,111,15,30,30,182,8,124,64,14,15,31,1.53,0.77,DAGGETT,Rural,0 - UDOT (Rural)
92035,9,2035,995,0,995,461,2.16,135,549,311,695,77,109,15,29,30,181,8,123,63,14,15,31,1.51,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92036,9,2036,996,0,996,462,2.16,137,552,307,698,76,109,16,30,30,180,9,124,63,14,15,32,1.51,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92037,9,2037,998,0,998,463,2.16,138,551,309,699,76,109,16,29,30,180,9,125,63,14,15,33,1.51,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92038,9,2038,999,0,999,464,2.15,143,550,306,700,76,108,16,29,31,180,9,127,63,14,14,33,1.51,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92039,9,2039,1002,0,1002,465,2.15,139,558,305,703,76,108,16,29,31,180,9,130,63,14,14,33,1.51,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92040,9,2040,1004,0,1004,466,2.15,141,561,302,704,76,107,16,29,31,180,10,130,63,14,14,34,1.51,0.8,DAGGETT,Rural,0 - UDOT (Rural)
92041,9,2041,1007,0,1007,466,2.16,146,560,301,705,75,107,17,29,32,181,10,130,63,14,13,34,1.51,0.79,DAGGETT,Rural,0 - UDOT (Rural)
92042,9,2042,1010,0,1010,467,2.16,153,554,303,707,75,107,17,29,32,181,10,132,63,14,12,35,1.51,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92043,9,2043,1014,0,1014,467,2.17,160,549,305,706,75,106,17,28,32,181,10,134,62,14,12,35,1.51,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92044,9,2044,1017,0,1017,467,2.18,166,546,305,711,76,106,17,28,32,182,11,136,62,14,12,35,1.52,0.77,DAGGETT,Rural,0 - UDOT (Rural)
92045,9,2045,1020,0,1020,467,2.18,173,540,307,712,76,105,17,28,32,184,11,136,62,14,12,35,1.52,0.76,DAGGETT,Rural,0 - UDOT (Rural)
92046,9,2046,1024,0,1024,467,2.19,179,536,309,714,76,105,18,28,32,184,11,136,62,14,12,36,1.53,0.75,DAGGETT,Rural,0 - UDOT (Rural)
92047,9,2047,1027,0,1027,467,2.2,184,535,308,716,76,104,18,28,32,185,11,137,62,14,12,37,1.53,0.75,DAGGETT,Rural,0 - UDOT (Rural)
92048,9,2048,1031,0,1031,467,2.21,188,535,308,722,77,104,18,28,33,186,12,139,61,15,12,37,1.55,0.74,DAGGETT,Rural,0 - UDOT (Rural)
92049,9,2049,1035,0,1035,467,2.22,191,534,310,723,77,104,18,28,34,186,12,139,61,15,12,37,1.55,0.74,DAGGETT,Rural,0 - UDOT (Rural)
92050,9,2050,1039,0,1039,467,2.22,192,535,312,728,78,103,18,28,34,187,12,142,61,15,12,38,1.56,0.73,DAGGETT,Rural,0 - UDOT (Rural)
92051,9,2051,1043,0,1043,468,2.23,192,540,311,730,78,103,19,28,33,186,13,142,61,15,12,40,1.56,0.74,DAGGETT,Rural,0 - UDOT (Rural)
92052,9,2052,1047,0,1047,468,2.24,191,550,306,729,79,101,19,27,34,187,13,142,60,15,12,40,1.56,0.75,DAGGETT,Rural,0 - UDOT (Rural)
92053,9,2053,1050,0,1050,469,2.24,191,555,304,731,79,101,19,27,34,186,13,144,60,16,12,40,1.56,0.76,DAGGETT,Rural,0 - UDOT (Rural)
92054,9,2054,1054,0,1054,470,2.24,188,561,305,734,78,100,19,27,34,188,14,146,60,16,12,40,1.56,0.76,DAGGETT,Rural,0 - UDOT (Rural)
92055,9,2055,1057,0,1057,471,2.24,186,567,304,738,80,100,19,27,35,187,14,147,60,16,13,40,1.57,0.77,DAGGETT,Rural,0 - UDOT (Rural)
92056,9,2056,1059,0,1059,472,2.24,184,576,299,736,79,99,19,27,35,186,14,147,60,16,13,41,1.56,0.78,DAGGETT,Rural,0 - UDOT (Rural)
92057,9,2057,1061,0,1061,473,2.24,181,587,293,738,79,98,20,27,35,185,15,149,59,16,13,42,1.56,0.8,DAGGETT,Rural,0 - UDOT (Rural)
92058,9,2058,1062,0,1062,475,2.24,178,596,288,735,79,98,20,27,35,184,15,149,59,15,13,41,1.55,0.81,DAGGETT,Rural,0 - UDOT (Rural)
92059,9,2059,1063,0,1063,476,2.23,176,605,282,736,78,97,20,27,35,184,15,151,58,15,13,43,1.55,0.82,DAGGETT,Rural,0 - UDOT (Rural)
92060,9,2060,1065,0,1065,477,2.23,173,614,278,738,78,96,20,27,36,184,16,153,58,15,13,42,1.55,0.83,DAGGETT,Rural,0 - UDOT (Rural)
92061,9,2061,1066,0,1066,479,2.23,172,624,270,738,77,96,20,27,36,183,17,153,58,15,12,44,1.54,0.85,DAGGETT,Rural,0 - UDOT (Rural)
92062,9,2062,1068,0,1068,481,2.22,170,634,264,739,78,95,20,27,37,182,17,154,58,15,12,44,1.54,0.86,DAGGETT,Rural,0 - UDOT (Rural)
92063,9,2063,1070,0,1070,483,2.22,170,641,259,743,78,95,21,27,37,181,18,156,58,15,12,45,1.54,0.86,DAGGETT,Rural,0 - UDOT (Rural)
92064,9,2064,1072,0,1072,484,2.21,168,645,259,742,78,94,21,27,37,181,18,157,57,15,12,45,1.53,0.87,DAGGETT,Rural,0 - UDOT (Rural)
92065,9,2065,1075,0,1075,486,2.21,168,648,259,743,78,94,21,27,36,181,18,158,57,15,12,46,1.53,0.87,DAGGETT,Rural,0 - UDOT (Rural)
112023,11,2023,377378,2404,374974,122330,3.07,107307,226696,43375,221476,21699,12151,14214,13705,19518,43109,18350,57164,872,339,14990,5365,1.81,1.02,DAVIS,Urban,1 - Wasatch Front
112024,11,2024,378572,2447,376125,124068,3.03,104685,228843,45044,222591,21538,12175,14638,13391,19203,44678,18681,56582,873,408,15105,5319,1.79,1.03,DAVIS,Urban,1 - Wasatch Front
112025,11,2025,381508,2488,379020,126419,3.0,105651,229700,46157,225652,21494,12101,14808,13620,19361,45213,19393,57152,869,404,15351,5886,1.78,1.02,DAVIS,Urban,1 - Wasatch Front
112026,11,2026,384071,2532,381539,128741,2.96,103129,233008,47934,226653,21294,12095,14833,13674,19155,45310,19934,57595,868,414,15481,6000,1.76,1.03,DAVIS,Urban,1 - Wasatch Front
112027,11,2027,386523,2577,383946,131092,2.93,100733,236177,49613,227969,21362,12041,14872,13766,18971,45388,20419,58092,864,419,15658,6117,1.74,1.04,DAVIS,Urban,1 - Wasatch Front
112028,11,2028,389016,2622,386394,133496,2.89,98489,239382,51145,228967,21298,11955,14906,13741,18928,45348,20743,58670,857,400,15892,6229,1.72,1.05,DAVIS,Urban,1 - Wasatch Front
112029,11,2029,391675,2671,389004,135972,2.86,96516,242656,52503,230500,21330,11849,15046,13736,19008,45340,21058,59365,851,375,16186,6356,1.7,1.05,DAVIS,Urban,1 - Wasatch Front
112030,11,2030,394587,2717,391870,138533,2.83,94704,246158,53725,232184,21506,11709,15250,13699,19114,45525,21414,59883,846,367,16386,6485,1.68,1.06,DAVIS,Urban,1 - Wasatch Front
112031,11,2031,397818,2771,395047,141183,2.8,93012,249971,54835,232972,21702,11507,15442,13674,19182,45137,21738,60282,842,369,16504,6593,1.65,1.07,DAVIS,Urban,1 - Wasatch Front
112032,11,2032,401390,2824,398566,143923,2.77,91486,253883,56021,234126,21837,11352,15594,13623,19253,44955,22054,60880,837,384,16648,6709,1.63,1.08,DAVIS,Urban,1 - Wasatch Front
112033,11,2033,405288,2878,402410,146743,2.74,90177,257864,57247,235670,21968,11288,15745,13570,19407,44829,22365,61520,839,403,16895,6841,1.61,1.09,DAVIS,Urban,1 - Wasatch Front
112034,11,2034,409448,2934,406514,149619,2.72,89121,261663,58664,238884,22159,11649,15883,13523,19706,44806,22757,62863,841,418,17258,7021,1.6,1.1,DAVIS,Urban,1 - Wasatch Front
112035,11,2035,413783,2990,410793,152517,2.69,88542,264938,60303,237198,22048,11128,15993,13265,19887,44608,22837,61742,840,423,17367,7060,1.56,1.12,DAVIS,Urban,1 - Wasatch Front
112036,11,2036,418218,3053,415165,155403,2.67,88307,267832,62079,238404,22136,11136,16207,13106,20115,44547,23064,62096,839,418,17560,7180,1.53,1.12,DAVIS,Urban,1 - Wasatch Front
112037,11,2037,422864,3113,419751,158315,2.65,88346,270868,63650,240146,22323,11190,16431,13002,20322,44568,23339,62708,840,414,17689,7320,1.52,1.13,DAVIS,Urban,1 - Wasatch Front
112038,11,2038,427761,3170,424591,161269,2.63,88558,274015,65188,242316,22533,11210,16629,12967,20531,44656,23659,63607,839,413,17794,7478,1.5,1.13,DAVIS,Urban,1 - Wasatch Front
112039,11,2039,432847,3231,429616,164237,2.62,89229,276723,66895,244618,22780,11256,16816,12937,20727,44819,23974,64527,839,411,17891,7641,1.49,1.13,DAVIS,Urban,1 - Wasatch Front
112040,11,2040,438019,3295,434724,167172,2.6,89907,279223,68889,247056,23025,11296,16992,12917,20930,45178,24313,65389,839,410,17968,7799,1.48,1.13,DAVIS,Urban,1 - Wasatch Front
112041,11,2041,443172,3361,439811,170053,2.59,90824,281254,71094,249018,23296,11361,17155,12907,21113,45158,24618,66203,838,410,18005,7954,1.46,1.13,DAVIS,Urban,1 - Wasatch Front
112042,11,2042,448313,3426,444887,172885,2.57,91854,282798,73661,251236,23535,11402,17308,12913,21373,45346,24904,67018,837,413,18067,8120,1.45,1.13,DAVIS,Urban,1 - Wasatch Front
112043,11,2043,453479,3494,449985,175673,2.56,93020,284084,76375,253372,23788,11460,17425,12916,21596,45569,25165,67784,838,416,18133,8282,1.44,1.12,DAVIS,Urban,1 - Wasatch Front
112044,11,2044,458740,3564,455176,178456,2.55,94274,285236,79230,255540,24029,11503,17543,12921,21850,45804,25453,68570,837,413,18181,8436,1.43,1.12,DAVIS,Urban,1 - Wasatch Front
112045,11,2045,464130,3637,460493,181246,2.54,95554,286299,82277,257884,24302,11558,17696,12924,22099,46066,25758,69321,836,411,18307,8606,1.42,1.11,DAVIS,Urban,1 - Wasatch Front
112046,11,2046,469659,3721,465938,184048,2.53,96794,287571,85294,260298,24555,11599,17851,12924,22411,46343,26061,69996,836,411,18531,8780,1.41,1.1,DAVIS,Urban,1 - Wasatch Front
112047,11,2047,475312,3799,471513,186886,2.52,97934,289057,88321,262803,24831,11641,18001,12919,22778,46625,26355,70611,835,411,18832,8964,1.41,1.1,DAVIS,Urban,1 - Wasatch Front
112048,11,2048,481052,3884,477168,189744,2.51,98929,290798,91325,265260,25091,11692,18157,12909,23159,46913,26625,71134,834,415,19186,9145,1.4,1.1,DAVIS,Urban,1 - Wasatch Front
112049,11,2049,486817,3975,482842,192614,2.51,99736,292915,94166,267739,25352,11750,18317,12897,23536,47193,26898,71627,832,417,19590,9330,1.39,1.09,DAVIS,Urban,1 - Wasatch Front
112050,11,2050,492545,4072,488473,195491,2.5,100322,295288,96935,270452,25623,11811,18478,12886,23884,47682,27163,72133,830,420,20016,9526,1.38,1.09,DAVIS,Urban,1 - Wasatch Front
112051,11,2051,498140,4174,493966,198348,2.49,100665,297901,99574,272400,25855,11850,18647,12856,24164,47726,27389,72544,829,421,20427,9692,1.37,1.09,DAVIS,Urban,1 - Wasatch Front
112052,11,2052,503569,4275,499294,201184,2.48,100771,300680,102118,274419,26075,11887,18800,12828,24395,47979,27596,72921,828,424,20818,9868,1.36,1.1,DAVIS,Urban,1 - Wasatch Front
112053,11,2053,508865,4376,504489,204014,2.47,100670,303519,104676,276356,26280,11922,18927,12808,24571,48235,27787,73337,825,426,21206,10032,1.35,1.1,DAVIS,Urban,1 - Wasatch Front
112054,11,2054,514077,4481,509596,206859,2.46,100412,306358,107307,278218,26485,11946,19043,12782,24736,48484,27967,73702,825,428,21613,10207,1.34,1.1,DAVIS,Urban,1 - Wasatch Front
112055,11,2055,519234,4586,514648,209735,2.45,100020,309089,110125,280007,26678,11968,19141,12766,24881,48722,28126,74071,822,428,22032,10372,1.34,1.1,DAVIS,Urban,1 - Wasatch Front
112056,11,2056,524343,4694,519649,212640,2.44,99523,311762,113058,281614,26813,11970,19217,12760,25018,48951,28336,74473,819,423,22304,10530,1.32,1.11,DAVIS,Urban,1 - Wasatch Front
112057,11,2057,529399,4801,524598,215563,2.43,98949,314481,115969,282926,26909,11951,19307,12742,25159,49151,28523,74792,818,414,22475,10685,1.31,1.11,DAVIS,Urban,1 - Wasatch Front
112058,11,2058,534398,4906,529492,218504,2.42,98312,317412,118674,284100,27001,11932,19401,12721,25304,49323,28708,75062,814,405,22592,10837,1.3,1.12,DAVIS,Urban,1 - Wasatch Front
112059,11,2059,539365,5011,534354,221468,2.41,97644,320447,121274,285167,27087,11907,19497,12699,25444,49462,28899,75307,812,398,22672,10983,1.29,1.12,DAVIS,Urban,1 - Wasatch Front
112060,11,2060,544331,5121,539210,224461,2.4,96976,323531,123824,286317,27156,11878,19591,12677,25580,49792,29069,75520,809,393,22723,11129,1.28,1.13,DAVIS,Urban,1 - Wasatch Front
112061,11,2061,549295,5223,544072,227476,2.39,96338,326802,126155,287002,27233,11849,19686,12654,25708,49643,29245,75762,808,391,22760,11263,1.26,1.14,DAVIS,Urban,1 - Wasatch Front
112062,11,2062,554256,5331,548925,230496,2.38,95759,330000,128497,287976,27315,11822,19786,12631,25833,49736,29424,76043,806,389,22794,11397,1.25,1.15,DAVIS,Urban,1 - Wasatch Front
112063,11,2063,559212,5446,553766,233509,2.37,95260,333194,130758,288960,27400,11797,19887,12610,25953,49826,29603,76321,805,388,22826,11544,1.24,1.15,DAVIS,Urban,1 - Wasatch Front
112064,11,2064,564172,5568,558604,236513,2.36,94863,336383,132926,289944,27491,11772,19988,12587,26068,49919,29785,76600,804,386,22855,11689,1.23,1.16,DAVIS,Urban,1 - Wasatch Front
112065,11,2065,569141,5691,563450,239507,2.35,94588,339420,135133,290929,27585,11746,20091,12566,26181,50010,29969,76879,802,386,22881,11833,1.21,1.17,DAVIS,Urban,1 - Wasatch Front
132023,13,2023,20112,88,20024,6777,2.95,6129,11268,2715,13177,1234,522,248,1054,701,2596,338,2071,1271,1922,678,542,1.94,0.86,DUCHESNE,Rural,0 - UDOT (Rural)
132024,13,2024,20171,88,20083,6843,2.93,6024,11358,2789,13596,1197,524,281,1031,710,2655,320,2299,1276,1952,802,549,1.99,0.84,DUCHESNE,Rural,0 - UDOT (Rural)
132025,13,2025,20186,89,20097,6921,2.9,6024,11327,2835,13767,1190,525,285,1045,712,2756,331,2333,1271,1926,803,590,1.99,0.82,DUCHESNE,Rural,0 - UDOT (Rural)
132026,13,2026,20770,631,20139,7012,2.87,5827,12020,2923,14617,1211,566,316,1054,712,2809,345,2383,1274,1968,1349,630,2.08,0.82,DUCHESNE,Rural,0 - UDOT (Rural)
132027,13,2027,21386,1173,20213,7118,2.84,5668,12713,3005,15475,1242,605,348,1062,704,2891,357,2437,1269,1991,1898,671,2.17,0.82,DUCHESNE,Rural,0 - UDOT (Rural)
132028,13,2028,21494,1174,20320,7235,2.81,5521,12904,3069,15473,1242,607,350,1056,703,2938,362,2470,1263,1894,1911,677,2.14,0.83,DUCHESNE,Rural,0 - UDOT (Rural)
132029,13,2029,21090,633,20457,7364,2.78,5395,12591,3104,14789,1221,572,325,1083,717,2935,361,2492,1256,1771,1404,652,2.01,0.85,DUCHESNE,Rural,0 - UDOT (Rural)
132030,13,2030,20712,94,20618,7501,2.75,5284,12313,3115,14130,1205,535,301,1107,730,2893,362,2499,1250,1730,890,628,1.88,0.87,DUCHESNE,Rural,0 - UDOT (Rural)
132031,13,2031,20894,95,20799,7646,2.72,5177,12574,3143,14158,1218,528,307,1099,731,2877,369,2529,1246,1732,888,634,1.85,0.89,DUCHESNE,Rural,0 - UDOT (Rural)
132032,13,2032,21085,95,20990,7793,2.69,5078,12833,3174,14276,1228,523,311,1090,731,2874,375,2554,1242,1807,892,649,1.83,0.9,DUCHESNE,Rural,0 - UDOT (Rural)
132033,13,2033,21273,96,21177,7938,2.67,4989,13079,3205,14404,1237,522,314,1079,732,2877,380,2576,1243,1882,901,661,1.81,0.91,DUCHESNE,Rural,0 - UDOT (Rural)
132034,13,2034,21441,96,21345,8074,2.64,4926,13271,3244,14542,1244,520,318,1065,733,2889,387,2613,1245,1942,913,673,1.8,0.91,DUCHESNE,Rural,0 - UDOT (Rural)
132035,13,2035,21568,96,21472,8193,2.62,4871,13415,3282,14543,1244,517,321,1044,738,2888,388,2598,1243,1958,921,683,1.78,0.92,DUCHESNE,Rural,0 - UDOT (Rural)
132036,13,2036,21632,96,21536,8288,2.6,4805,13492,3335,14543,1242,519,327,1025,743,2887,391,2619,1245,1929,926,690,1.75,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132037,13,2037,21689,97,21592,8376,2.58,4749,13551,3389,14547,1243,521,333,1011,749,2888,394,2649,1245,1895,923,696,1.74,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132038,13,2038,21767,96,21671,8467,2.56,4696,13641,3430,14577,1245,523,338,1001,753,2893,398,2686,1245,1873,918,704,1.72,0.94,DUCHESNE,Rural,0 - UDOT (Rural)
132039,13,2039,21871,96,21775,8561,2.54,4727,13647,3497,14637,1251,525,342,990,758,2910,403,2725,1245,1856,916,716,1.71,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132040,13,2040,21990,96,21894,8656,2.53,4720,13699,3571,14683,1256,525,346,981,762,2928,408,2757,1243,1839,911,727,1.7,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132041,13,2041,22136,95,22041,8759,2.52,4733,13768,3635,14756,1265,528,351,973,765,2954,413,2789,1243,1831,907,737,1.68,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132042,13,2042,22304,95,22209,8867,2.5,4765,13818,3721,14843,1276,528,355,965,771,2980,418,2821,1241,1834,906,748,1.67,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132043,13,2043,22483,95,22388,8975,2.49,4826,13823,3834,14932,1285,530,358,958,773,3016,424,2848,1240,1834,905,761,1.66,0.93,DUCHESNE,Rural,0 - UDOT (Rural)
132044,13,2044,22649,96,22553,9076,2.48,4884,13796,3969,14993,1293,531,362,951,775,3045,430,2877,1238,1818,903,770,1.65,0.92,DUCHESNE,Rural,0 - UDOT (Rural)
132045,13,2045,22812,95,22717,9174,2.48,4938,13760,4114,15070,1304,533,367,945,779,3074,436,2908,1236,1800,905,783,1.64,0.91,DUCHESNE,Rural,0 - UDOT (Rural)
132046,13,2046,22981,95,22886,9274,2.47,4984,13739,4258,15161,1315,535,371,939,785,3105,444,2937,1235,1789,914,792,1.63,0.91,DUCHESNE,Rural,0 - UDOT (Rural)
132047,13,2047,23169,95,23074,9381,2.46,5021,13760,4388,15269,1327,536,375,932,791,3137,451,2962,1234,1789,927,808,1.63,0.9,DUCHESNE,Rural,0 - UDOT (Rural)
132048,13,2048,23372,96,23276,9492,2.45,5047,13822,4503,15384,1340,536,379,926,798,3167,458,2984,1232,1797,945,822,1.62,0.9,DUCHESNE,Rural,0 - UDOT (Rural)
132049,13,2049,23578,96,23482,9607,2.44,5057,13932,4589,15500,1353,538,385,920,804,3196,464,3004,1229,1805,964,838,1.61,0.9,DUCHESNE,Rural,0 - UDOT (Rural)
132050,13,2050,23778,96,23682,9722,2.44,5047,14054,4677,15608,1365,539,388,913,809,3222,471,3024,1227,1815,983,852,1.61,0.9,DUCHESNE,Rural,0 - UDOT (Rural)
132051,13,2051,23969,97,23872,9837,2.43,5017,14176,4776,15704,1377,540,393,906,814,3243,476,3041,1225,1822,1004,863,1.6,0.9,DUCHESNE,Rural,0 - UDOT (Rural)
