"SITE","DATE_ONLY","HOUR","LENGTH_BIN","LENGTH_DEF","COUNT"
"-0615",10/31/2023,6,6,"L79-120",112
"-0615",10/31/2023,7,1,"L0-8",11
"-0615",10/31/2023,7,2,"L8-20",3287
"-0615",10/31/2023,7,3,"L20-30",602
"-0615",10/31/2023,7,4,"L30-50",131
"-0615",10/31/2023,7,5,"L50-79",164
"-0615",10/31/2023,7,6,"L79-120",147
"-0615",10/31/2023,8,1,"L0-8",8
"-0615",10/31/2023,8,2,"L8-20",2604
"-0615",10/31/2023,8,3,"L20-30",449
"-0615",10/31/2023,8,4,"L30-50",145
"-0615",10/31/2023,8,5,"L50-79",210
"-0615",10/31/2023,8,6,"L79-120",175
"-0615",10/31/2023,9,1,"L0-8",9
"-0615",10/31/2023,9,2,"L8-20",1838
"-0615",10/31/2023,9,3,"L20-30",383
"-0615",10/31/2023,9,4,"L30-50",146
"-0615",10/31/2023,9,5,"L50-79",243
"-0615",10/31/2023,9,6,"L79-120",173
"-0615",10/31/2023,10,1,"L0-8",8
"-0615",10/31/2023,10,2,"L8-20",1406
"-0615",10/31/2023,10,3,"L20-30",310
"-0615",10/31/2023,10,4,"L30-50",136
"-0615",10/31/2023,10,5,"L50-79",259
"-0615",10/31/2023,10,6,"L79-120",189
"-0615",10/31/2023,11,1,"L0-8",13
"-0615",10/31/2023,11,2,"L8-20",1508
"-0615",10/31/2023,11,3,"L20-30",314
"-0615",10/31/2023,11,4,"L30-50",155
"-0615",10/31/2023,11,5,"L50-79",275
"-0615",10/31/2023,11,6,"L79-120",176
"-0615",10/31/2023,12,1,"L0-8",12
"-0615",10/31/2023,12,2,"L8-20",1680
"-0615",10/31/2023,12,3,"L20-30",382
"-0615",10/31/2023,12,4,"L30-50",154
"-0615",10/31/2023,12,5,"L50-79",252
"-0615",10/31/2023,12,6,"L79-120",196
"-0615",10/31/2023,13,1,"L0-8",20
"-0615",10/31/2023,13,2,"L8-20",1826
"-0615",10/31/2023,13,3,"L20-30",403
"-0615",10/31/2023,13,4,"L30-50",148
"-0615",10/31/2023,13,5,"L50-79",251
"-0615",10/31/2023,13,6,"L79-120",172
"-0615",10/31/2023,14,1,"L0-8",21
"-0615",10/31/2023,14,2,"L8-20",2316
"-0615",10/31/2023,14,3,"L20-30",439
"-0615",10/31/2023,14,4,"L30-50",156
"-0615",10/31/2023,14,5,"L50-79",227
"-0615",10/31/2023,14,6,"L79-120",165
"-0615",10/31/2023,15,1,"L0-8",53
"-0615",10/31/2023,15,2,"L8-20",3364
"-0615",10/31/2023,15,3,"L20-30",589
"-0615",10/31/2023,15,4,"L30-50",176
"-0615",10/31/2023,15,5,"L50-79",214
"-0615",10/31/2023,15,6,"L79-120",141
"-0615",10/31/2023,16,1,"L0-8",83
"-0615",10/31/2023,16,2,"L8-20",4297
"-0615",10/31/2023,16,3,"L20-30",695
"-0615",10/31/2023,16,4,"L30-50",160
"-0615",10/31/2023,16,5,"L50-79",196
"-0615",10/31/2023,16,6,"L79-120",119
"-0615",10/31/2023,17,1,"L0-8",71
"-0615",10/31/2023,17,2,"L8-20",4099
"-0615",10/31/2023,17,3,"L20-30",600
"-0615",10/31/2023,17,4,"L30-50",113
"-0615",10/31/2023,17,5,"L50-79",126
"-0615",10/31/2023,17,6,"L79-120",104
"-0615",10/31/2023,18,1,"L0-8",41
"-0615",10/31/2023,18,2,"L8-20",2548
"-0615",10/31/2023,18,3,"L20-30",328
"-0615",10/31/2023,18,4,"L30-50",79
"-0615",10/31/2023,18,5,"L50-79",137
"-0615",10/31/2023,18,6,"L79-120",86
"-0615",10/31/2023,19,1,"L0-8",16
"-0615",10/31/2023,19,2,"L8-20",1373
"-0615",10/31/2023,19,3,"L20-30",177
"-0615",10/31/2023,19,4,"L30-50",50
"-0615",10/31/2023,19,5,"L50-79",106
"-0615",10/31/2023,19,6,"L79-120",58
"-0615",10/31/2023,20,1,"L0-8",6
"-0615",10/31/2023,20,2,"L8-20",1483
"-0615",10/31/2023,20,3,"L20-30",139
"-0615",10/31/2023,20,4,"L30-50",34
"-0615",10/31/2023,20,5,"L50-79",93
"-0615",10/31/2023,20,6,"L79-120",56
"-0615",10/31/2023,21,1,"L0-8",12
"-0615",10/31/2023,21,2,"L8-20",1294
"-0615",10/31/2023,21,3,"L20-30",130
"-0615",10/31/2023,21,4,"L30-50",22
"-0615",10/31/2023,21,5,"L50-79",92
"-0615",10/31/2023,21,6,"L79-120",50
"-0615",10/31/2023,22,1,"L0-8",10
"-0615",10/31/2023,22,2,"L8-20",839
"-0615",10/31/2023,22,3,"L20-30",95
"-0615",10/31/2023,22,4,"L30-50",25
"-0615",10/31/2023,22,5,"L50-79",72
"-0615",10/31/2023,22,6,"L79-120",64
"-0615",10/31/2023,23,1,"L0-8",2
"-0615",10/31/2023,23,2,"L8-20",545
"-0615",10/31/2023,23,3,"L20-30",53
"-0615",10/31/2023,23,4,"L30-50",17
"-0615",10/31/2023,23,5,"L50-79",61
"-0615",10/31/2023,23,6,"L79-120",53
"-0615",11/01/2023,0,1,"L0-8",2
"-0615",11/01/2023,0,2,"L8-20",376
"-0615",11/01/2023,0,3,"L20-30",23
"-0615",11/01/2023,0,4,"L30-50",8
"-0615",11/01/2023,0,5,"L50-79",66
"-0615",11/01/2023,0,6,"L79-120",43
"-0615",11/01/2023,1,1,"L0-8",0
"-0615",11/01/2023,1,2,"L8-20",184
"-0615",11/01/2023,1,3,"L20-30",34
"-0615",11/01/2023,1,4,"L30-50",9
"-0615",11/01/2023,1,5,"L50-79",59
"-0615",11/01/2023,1,6,"L79-120",44
"-0615",11/01/2023,2,1,"L0-8",0
"-0615",11/01/2023,2,2,"L8-20",198
"-0615",11/01/2023,2,3,"L20-30",18
"-0615",11/01/2023,2,4,"L30-50",8
"-0615",11/01/2023,2,5,"L50-79",54
"-0615",11/01/2023,2,6,"L79-120",44
"-0615",11/01/2023,3,1,"L0-8",1
"-0615",11/01/2023,3,2,"L8-20",369
"-0615",11/01/2023,3,3,"L20-30",32
"-0615",11/01/2023,3,4,"L30-50",9
"-0615",11/01/2023,3,5,"L50-79",64
"-0615",11/01/2023,3,6,"L79-120",38
"-0615",11/01/2023,4,1,"L0-8",4
"-0615",11/01/2023,4,2,"L8-20",819
"-0615",11/01/2023,4,3,"L20-30",118
"-0615",11/01/2023,4,4,"L30-50",18
"-0615",11/01/2023,4,5,"L50-79",50
"-0615",11/01/2023,4,6,"L79-120",57
"-0615",11/01/2023,5,1,"L0-8",3
"-0615",11/01/2023,5,2,"L8-20",1995
"-0615",11/01/2023,5,3,"L20-30",325
"-0615",11/01/2023,5,4,"L30-50",41
"-0615",11/01/2023,5,5,"L50-79",108
"-0615",11/01/2023,5,6,"L79-120",77
"-0615",11/01/2023,6,1,"L0-8",14
"-0615",11/01/2023,6,2,"L8-20",3077
"-0615",11/01/2023,6,3,"L20-30",627
"-0615",11/01/2023,6,4,"L30-50",73
"-0615",11/01/2023,6,5,"L50-79",130
"-0615",11/01/2023,6,6,"L79-120",110
"-0615",11/01/2023,7,1,"L0-8",20
"-0615",11/01/2023,7,2,"L8-20",3338
"-0615",11/01/2023,7,3,"L20-30",519
"-0615",11/01/2023,7,4,"L30-50",133
"-0615",11/01/2023,7,5,"L50-79",200
"-0615",11/01/2023,7,6,"L79-120",146
"-0615",11/01/2023,8,1,"L0-8",14
"-0615",11/01/2023,8,2,"L8-20",2624
"-0615",11/01/2023,8,3,"L20-30",451
"-0615",11/01/2023,8,4,"L30-50",144
"-0615",11/01/2023,8,5,"L50-79",211
"-0615",11/01/2023,8,6,"L79-120",153
"-0615",11/01/2023,9,1,"L0-8",10
"-0615",11/01/2023,9,2,"L8-20",1833
"-0615",11/01/2023,9,3,"L20-30",387
"-0615",11/01/2023,9,4,"L30-50",146
"-0615",11/01/2023,9,5,"L50-79",256
"-0615",11/01/2023,9,6,"L79-120",199
"-0615",11/01/2023,10,1,"L0-8",9
"-0615",11/01/2023,10,2,"L8-20",1624
"-0615",11/01/2023,10,3,"L20-30",353
"-0615",11/01/2023,10,4,"L30-50",156
"-0615",11/01/2023,10,5,"L50-79",246
"-0615",11/01/2023,10,6,"L79-120",207
"-0615",11/01/2023,11,1,"L0-8",17
"-0615",11/01/2023,11,2,"L8-20",1540
"-0615",11/01/2023,11,3,"L20-30",364
"-0615",11/01/2023,11,4,"L30-50",157
"-0615",11/01/2023,11,5,"L50-79",263
"-0615",11/01/2023,11,6,"L79-120",190
"-0615",11/01/2023,12,1,"L0-8",13
"-0615",11/01/2023,12,2,"L8-20",1742
"-0615",11/01/2023,12,3,"L20-30",369
"-0615",11/01/2023,12,4,"L30-50",141
"-0615",11/01/2023,12,5,"L50-79",251
"-0615",11/01/2023,12,6,"L79-120",166
"-0615",11/01/2023,13,1,"L0-8",15
"-0615",11/01/2023,13,2,"L8-20",1830
"-0615",11/01/2023,13,3,"L20-30",386
"-0615",11/01/2023,13,4,"L30-50",173
"-0615",11/01/2023,13,5,"L50-79",273
"-0615",11/01/2023,13,6,"L79-120",176
"-0615",11/01/2023,14,1,"L0-8",19
"-0615",11/01/2023,14,2,"L8-20",2167
"-0615",11/01/2023,14,3,"L20-30",409
"-0615",11/01/2023,14,4,"L30-50",175
"-0615",11/01/2023,14,5,"L50-79",257
"-0615",11/01/2023,14,6,"L79-120",181
"-0615",11/01/2023,15,1,"L0-8",42
"-0615",11/01/2023,15,2,"L8-20",2976
"-0615",11/01/2023,15,3,"L20-30",567
"-0615",11/01/2023,15,4,"L30-50",169
"-0615",11/01/2023,15,5,"L50-79",244
"-0615",11/01/2023,15,6,"L79-120",162
"-0615",11/01/2023,16,1,"L0-8",50
"-0615",11/01/2023,16,2,"L8-20",3703
"-0615",11/01/2023,16,3,"L20-30",633
"-0615",11/01/2023,16,4,"L30-50",183
"-0615",11/01/2023,16,5,"L50-79",174
"-0615",11/01/2023,16,6,"L79-120",114
"-0615",11/01/2023,17,1,"L0-8",62
"-0615",11/01/2023,17,2,"L8-20",4091
"-0615",11/01/2023,17,3,"L20-30",634
"-0615",11/01/2023,17,4,"L30-50",135
"-0615",11/01/2023,17,5,"L50-79",165
"-0615",11/01/2023,17,6,"L79-120",102
"-0615",11/01/2023,18,1,"L0-8",42
"-0615",11/01/2023,18,2,"L8-20",3004
"-0615",11/01/2023,18,3,"L20-30",469
"-0615",11/01/2023,18,4,"L30-50",107
"-0615",11/01/2023,18,5,"L50-79",164
"-0615",11/01/2023,18,6,"L79-120",98
"-0615",11/01/2023,19,1,"L0-8",19
"-0615",11/01/2023,19,2,"L8-20",1816
"-0615",11/01/2023,19,3,"L20-30",264
"-0615",11/01/2023,19,4,"L30-50",77
"-0615",11/01/2023,19,5,"L50-79",112
"-0615",11/01/2023,19,6,"L79-120",76
"-0615",11/01/2023,20,1,"L0-8",11
"-0615",11/01/2023,20,2,"L8-20",1335
"-0615",11/01/2023,20,3,"L20-30",184
"-0615",11/01/2023,20,4,"L30-50",54
"-0615",11/01/2023,20,5,"L50-79",106
"-0615",11/01/2023,20,6,"L79-120",65
"-0615",11/01/2023,21,1,"L0-8",8
"-0615",11/01/2023,21,2,"L8-20",919
"-0615",11/01/2023,21,3,"L20-30",104
"-0615",11/01/2023,21,4,"L30-50",30
"-0615",11/01/2023,21,5,"L50-79",119
"-0615",11/01/2023,21,6,"L79-120",57
"-0615",11/01/2023,22,1,"L0-8",6
"-0615",11/01/2023,22,2,"L8-20",649
"-0615",11/01/2023,22,3,"L20-30",73
"-0615",11/01/2023,22,4,"L30-50",17
"-0615",11/01/2023,22,5,"L50-79",87
"-0615",11/01/2023,22,6,"L79-120",40
"-0615",11/01/2023,23,1,"L0-8",9
"-0615",11/01/2023,23,2,"L8-20",423
"-0615",11/01/2023,23,3,"L20-30",55
"-0615",11/01/2023,23,4,"L30-50",12
"-0615",11/01/2023,23,5,"L50-79",77
"-0615",11/01/2023,23,6,"L79-120",38
"-0615",11/02/2023,0,1,"L0-8",2
"-0615",11/02/2023,0,2,"L8-20",285
"-0615",11/02/2023,0,3,"L20-30",31
"-0615",11/02/2023,0,4,"L30-50",9
"-0615",11/02/2023,0,5,"L50-79",71
"-0615",11/02/2023,0,6,"L79-120",36
"-0615",11/02/2023,1,1,"L0-8",2
"-0615",11/02/2023,1,2,"L8-20",232
"-0615",11/02/2023,1,3,"L20-30",22
"-0615",11/02/2023,1,4,"L30-50",9
"-0615",11/02/2023,1,5,"L50-79",64
"-0615",11/02/2023,1,6,"L79-120",31
"-0615",11/02/2023,2,1,"L0-8",1
"-0615",11/02/2023,2,2,"L8-20",205
"-0615",11/02/2023,2,3,"L20-30",28
"-0615",11/02/2023,2,4,"L30-50",10
"-0615",11/02/2023,2,5,"L50-79",53
"-0615",11/02/2023,2,6,"L79-120",36
"-0615",11/02/2023,3,1,"L0-8",1
"-0615",11/02/2023,3,2,"L8-20",365
"-0615",11/02/2023,3,3,"L20-30",29
"-0615",11/02/2023,3,4,"L30-50",10
"-0615",11/02/2023,3,5,"L50-79",54
"-0615",11/02/2023,3,6,"L79-120",26
"-0615",11/02/2023,4,1,"L0-8",2
"-0615",11/02/2023,4,2,"L8-20",823
"-0615",11/02/2023,4,3,"L20-30",109
"-0615",11/02/2023,4,4,"L30-50",23
"-0615",11/02/2023,4,5,"L50-79",77
"-0615",11/02/2023,4,6,"L79-120",55
"-0615",11/02/2023,5,1,"L0-8",5
"-0615",11/02/2023,5,2,"L8-20",2011
"-0615",11/02/2023,5,3,"L20-30",319
"-0615",11/02/2023,5,4,"L30-50",44
"-0615",11/02/2023,5,5,"L50-79",76
"-0615",11/02/2023,5,6,"L79-120",69
"-0615",11/02/2023,6,1,"L0-8",12
"-0615",11/02/2023,6,2,"L8-20",3041
"-0615",11/02/2023,6,3,"L20-30",584
"-0615",11/02/2023,6,4,"L30-50",70
"-0615",11/02/2023,6,5,"L50-79",118
"-0615",11/02/2023,6,6,"L79-120",104
"-0615",11/02/2023,7,1,"L0-8",18
"-0615",11/02/2023,7,2,"L8-20",3279
"-0615",11/02/2023,7,3,"L20-30",559
"-0615",11/02/2023,7,4,"L30-50",132
"-0615",11/02/2023,7,5,"L50-79",164
"-0615",11/02/2023,7,6,"L79-120",166
"-0615",11/02/2023,8,1,"L0-8",15
"-0615",11/02/2023,8,2,"L8-20",2683
"-0615",11/02/2023,8,3,"L20-30",475
"-0615",11/02/2023,8,4,"L30-50",148
"-0615",11/02/2023,8,5,"L50-79",210
"-0615",11/02/2023,8,6,"L79-120",173
"-0615",11/02/2023,9,1,"L0-8",15
"-0615",11/02/2023,9,2,"L8-20",1977
"-0615",11/02/2023,9,3,"L20-30",385
"-0615",11/02/2023,9,4,"L30-50",147
"-0615",11/02/2023,9,5,"L50-79",269
"-0615",11/02/2023,9,6,"L79-120",207
"-0615",11/02/2023,10,1,"L0-8",15
"-0615",11/02/2023,10,2,"L8-20",1614
"-0615",11/02/2023,10,3,"L20-30",335
"-0615",11/02/2023,10,4,"L30-50",151
"-0615",11/02/2023,10,5,"L50-79",275
"-0615",11/02/2023,10,6,"L79-120",190
"-0615",11/02/2023,11,1,"L0-8",19
"-0615",11/02/2023,11,2,"L8-20",1558
"-0615",11/02/2023,11,3,"L20-30",363
"-0615",11/02/2023,11,4,"L30-50",162
"-0615",11/02/2023,11,5,"L50-79",297
"-0615",11/02/2023,11,6,"L79-120",220
"-0615",11/02/2023,12,1,"L0-8",13
"-0615",11/02/2023,12,2,"L8-20",1729
"-0615",11/02/2023,12,3,"L20-30",373
"-0615",11/02/2023,12,4,"L30-50",155
"-0615",11/02/2023,12,5,"L50-79",280
"-0615",11/02/2023,12,6,"L79-120",179
"-0615",11/02/2023,13,1,"L0-8",19
"-0615",11/02/2023,13,2,"L8-20",1935
"-0615",11/02/2023,13,3,"L20-30",377
"-0615",11/02/2023,13,4,"L30-50",139
"-0615",11/02/2023,13,5,"L50-79",276
"-0615",11/02/2023,13,6,"L79-120",182
"-0615",11/02/2023,14,1,"L0-8",19
"-0615",11/02/2023,14,2,"L8-20",2224
"-0615",11/02/2023,14,3,"L20-30",459
"-0615",11/02/2023,14,4,"L30-50",188
"-0615",11/02/2023,14,5,"L50-79",251
"-0615",11/02/2023,14,6,"L79-120",144
"-0615",11/02/2023,15,1,"L0-8",34
"-0615",11/02/2023,15,2,"L8-20",2999
"-0615",11/02/2023,15,3,"L20-30",566
"-0615",11/02/2023,15,4,"L30-50",186
"-0615",11/02/2023,15,5,"L50-79",234
"-0615",11/02/2023,15,6,"L79-120",138
"-0615",11/02/2023,16,1,"L0-8",56
"-0615",11/02/2023,16,2,"L8-20",3865
"-0615",11/02/2023,16,3,"L20-30",665
"-0615",11/02/2023,16,4,"L30-50",180
"-0615",11/02/2023,16,5,"L50-79",193
"-0615",11/02/2023,16,6,"L79-120",141
"-0615",11/02/2023,17,1,"L0-8",59
"-0615",11/02/2023,17,2,"L8-20",4133
"-0615",11/02/2023,17,3,"L20-30",648
"-0615",11/02/2023,17,4,"L30-50",156
"-0615",11/02/2023,17,5,"L50-79",164
"-0615",11/02/2023,17,6,"L79-120",100
"-0615",11/02/2023,18,1,"L0-8",36
"-0615",11/02/2023,18,2,"L8-20",2981
"-0615",11/02/2023,18,3,"L20-30",509
"-0615",11/02/2023,18,4,"L30-50",113
"-0615",11/02/2023,18,5,"L50-79",122
"-0615",11/02/2023,18,6,"L79-120",62
"-0615",11/02/2023,19,1,"L0-8",16
"-0615",11/02/2023,19,2,"L8-20",1914
"-0615",11/02/2023,19,3,"L20-30",304
"-0615",11/02/2023,19,4,"L30-50",79
"-0615",11/02/2023,19,5,"L50-79",103
"-0615",11/02/2023,19,6,"L79-120",52
"-0615",11/02/2023,20,1,"L0-8",16
"-0615",11/02/2023,20,2,"L8-20",1315
"-0615",11/02/2023,20,3,"L20-30",201
"-0615",11/02/2023,20,4,"L30-50",46
"-0615",11/02/2023,20,5,"L50-79",93
"-0615",11/02/2023,20,6,"L79-120",59
"-0615",11/02/2023,21,1,"L0-8",7
"-0615",11/02/2023,21,2,"L8-20",1016
"-0615",11/02/2023,21,3,"L20-30",142
"-0615",11/02/2023,21,4,"L30-50",29
"-0615",11/02/2023,21,5,"L50-79",73
"-0615",11/02/2023,21,6,"L79-120",57
"-0615",11/02/2023,22,1,"L0-8",4
"-0615",11/02/2023,22,2,"L8-20",771
"-0615",11/02/2023,22,3,"L20-30",113
"-0615",11/02/2023,22,4,"L30-50",24
"-0615",11/02/2023,22,5,"L50-79",68
"-0615",11/02/2023,22,6,"L79-120",48
"-0615",11/02/2023,23,1,"L0-8",4
"-0615",11/02/2023,23,2,"L8-20",493
"-0615",11/02/2023,23,3,"L20-30",56
"-0615",11/02/2023,23,4,"L30-50",14
"-0615",11/02/2023,23,5,"L50-79",55
"-0615",11/02/2023,23,6,"L79-120",28
"-0615",11/03/2023,0,1,"L0-8",1
"-0615",11/03/2023,0,2,"L8-20",338
"-0615",11/03/2023,0,3,"L20-30",43
"-0615",11/03/2023,0,4,"L30-50",8
"-0615",11/03/2023,0,5,"L50-79",55
"-0615",11/03/2023,0,6,"L79-120",28
"-0615",11/03/2023,1,1,"L0-8",3
"-0615",11/03/2023,1,2,"L8-20",221
"-0615",11/03/2023,1,3,"L20-30",22
"-0615",11/03/2023,1,4,"L30-50",9
"-0615",11/03/2023,1,5,"L50-79",44
"-0615",11/03/2023,1,6,"L79-120",30
"-0615",11/03/2023,2,1,"L0-8",1
"-0615",11/03/2023,2,2,"L8-20",215
"-0615",11/03/2023,2,3,"L20-30",36
"-0615",11/03/2023,2,4,"L30-50",10
"-0615",11/03/2023,2,5,"L50-79",54
"-0615",11/03/2023,2,6,"L79-120",33
"-0615",11/03/2023,3,1,"L0-8",1
"-0615",11/03/2023,3,2,"L8-20",366
"-0615",11/03/2023,3,3,"L20-30",43
"-0615",11/03/2023,3,4,"L30-50",11
"-0615",11/03/2023,3,5,"L50-79",47
"-0615",11/03/2023,3,6,"L79-120",38
"-0615",11/03/2023,4,1,"L0-8",1
"-0615",11/03/2023,4,2,"L8-20",709
"-0615",11/03/2023,4,3,"L20-30",101
"-0615",11/03/2023,4,4,"L30-50",16
"-0615",11/03/2023,4,5,"L50-79",64
"-0615",11/03/2023,4,6,"L79-120",55
"-0615",11/03/2023,5,1,"L0-8",7
"-0615",11/03/2023,5,2,"L8-20",1648
"-0615",11/03/2023,5,3,"L20-30",265
"-0615",11/03/2023,5,4,"L30-50",30
"-0615",11/03/2023,5,5,"L50-79",82
"-0615",11/03/2023,5,6,"L79-120",72
"-0615",11/03/2023,6,1,"L0-8",7
"-0615",11/03/2023,6,2,"L8-20",2698
"-0615",11/03/2023,6,3,"L20-30",544
"-0615",11/03/2023,6,4,"L30-50",69
"-0615",11/03/2023,6,5,"L50-79",116
"-0615",11/03/2023,6,6,"L79-120",84
"-0615",11/03/2023,7,1,"L0-8",19
"-0615",11/03/2023,7,2,"L8-20",3082
"-0615",11/03/2023,7,3,"L20-30",517
"-0615",11/03/2023,7,4,"L30-50",129
"-0615",11/03/2023,7,5,"L50-79",187
"-0615",11/03/2023,7,6,"L79-120",123
"-0615",11/03/2023,8,1,"L0-8",14
"-0615",11/03/2023,8,2,"L8-20",2451
"-0615",11/03/2023,8,3,"L20-30",423
"-0615",11/03/2023,8,4,"L30-50",151
"-0615",11/03/2023,8,5,"L50-79",204
"-0615",11/03/2023,8,6,"L79-120",155
"-0615",11/03/2023,9,1,"L0-8",12
"-0615",11/03/2023,9,2,"L8-20",1954
"-0615",11/03/2023,9,3,"L20-30",384
"-0615",11/03/2023,9,4,"L30-50",154
"-0615",11/03/2023,9,5,"L50-79",257
"-0615",11/03/2023,9,6,"L79-120",205
"-0615",11/03/2023,10,1,"L0-8",11
"-0615",11/03/2023,10,2,"L8-20",1813
"-0615",11/03/2023,10,3,"L20-30",370
"-0615",11/03/2023,10,4,"L30-50",169
"-0615",11/03/2023,10,5,"L50-79",263
"-0615",11/03/2023,10,6,"L79-120",174
"-0615",11/03/2023,11,1,"L0-8",12
"-0615",11/03/2023,11,2,"L8-20",1784
"-0615",11/03/2023,11,3,"L20-30",362
"-0615",11/03/2023,11,4,"L30-50",167
"-0615",11/03/2023,11,5,"L50-79",251
"-0615",11/03/2023,11,6,"L79-120",167
"-0615",11/03/2023,12,1,"L0-8",15
"-0615",11/03/2023,12,2,"L8-20",2099
"-0615",11/03/2023,12,3,"L20-30",426
"-0615",11/03/2023,12,4,"L30-50",165
"-0615",11/03/2023,12,5,"L50-79",251
"-0615",11/03/2023,12,6,"L79-120",159
"-0615",11/03/2023,13,1,"L0-8",27
"-0615",11/03/2023,13,2,"L8-20",2351
"-0615",11/03/2023,13,3,"L20-30",414
"-0615",11/03/2023,13,4,"L30-50",178
"-0615",11/03/2023,13,5,"L50-79",246
"-0615",11/03/2023,13,6,"L79-120",172
"-0615",11/03/2023,14,1,"L0-8",28
"-0615",11/03/2023,14,2,"L8-20",2708
"-0615",11/03/2023,14,3,"L20-30",549
"-0615",11/03/2023,14,4,"L30-50",196
"-0615",11/03/2023,14,5,"L50-79",235
"-0615",11/03/2023,14,6,"L79-120",170
"-0615",11/03/2023,15,1,"L0-8",40
"-0615",11/03/2023,15,2,"L8-20",3459
"-0615",11/03/2023,15,3,"L20-30",630
"-0615",11/03/2023,15,4,"L30-50",192
"-0615",11/03/2023,15,5,"L50-79",195
"-0615",11/03/2023,15,6,"L79-120",119
"-0615",11/03/2023,16,1,"L0-8",46
"-0615",11/03/2023,16,2,"L8-20",4008
"-0615",11/03/2023,16,3,"L20-30",638
"-0615",11/03/2023,16,4,"L30-50",188
"-0615",11/03/2023,16,5,"L50-79",179
"-0615",11/03/2023,16,6,"L79-120",99
"-0615",11/03/2023,17,1,"L0-8",67
"-0615",11/03/2023,17,2,"L8-20",4072
"-0615",11/03/2023,17,3,"L20-30",611
"-0615",11/03/2023,17,4,"L30-50",154
"-0615",11/03/2023,17,5,"L50-79",161
"-0615",11/03/2023,17,6,"L79-120",86
"-0615",11/03/2023,18,1,"L0-8",43
"-0615",11/03/2023,18,2,"L8-20",3143
"-0615",11/03/2023,18,3,"L20-30",480
"-0615",11/03/2023,18,4,"L30-50",114
"-0615",11/03/2023,18,5,"L50-79",116
"-0615",11/03/2023,18,6,"L79-120",72
"-0615",11/03/2023,19,1,"L0-8",24
"-0615",11/03/2023,19,2,"L8-20",2305
"-0615",11/03/2023,19,3,"L20-30",353
"-0615",11/03/2023,19,4,"L30-50",84
"-0615",11/03/2023,19,5,"L50-79",118
"-0615",11/03/2023,19,6,"L79-120",73
"-0615",11/03/2023,20,1,"L0-8",13
"-0615",11/03/2023,20,2,"L8-20",1663
"-0615",11/03/2023,20,3,"L20-30",262
"-0615",11/03/2023,20,4,"L30-50",42
"-0615",11/03/2023,20,5,"L50-79",95
"-0615",11/03/2023,20,6,"L79-120",59
"-0615",11/03/2023,21,1,"L0-8",8
"-0615",11/03/2023,21,2,"L8-20",1378
"-0615",11/03/2023,21,3,"L20-30",179
"-0615",11/03/2023,21,4,"L30-50",42
"-0615",11/03/2023,21,5,"L50-79",103
"-0615",11/03/2023,21,6,"L79-120",48
"-0615",11/03/2023,22,1,"L0-8",5
"-0615",11/03/2023,22,2,"L8-20",1104
"-0615",11/03/2023,22,3,"L20-30",113
"-0615",11/03/2023,22,4,"L30-50",32
"-0615",11/03/2023,22,5,"L50-79",73
"-0615",11/03/2023,22,6,"L79-120",32
"-0615",11/03/2023,23,1,"L0-8",7
"-0615",11/03/2023,23,2,"L8-20",760
"-0615",11/03/2023,23,3,"L20-30",93
"-0615",11/03/2023,23,4,"L30-50",17
"-0615",11/03/2023,23,5,"L50-79",63
"-0615",11/03/2023,23,6,"L79-120",28
"-0615",11/04/2023,0,1,"L0-8",4
"-0615",11/04/2023,0,2,"L8-20",502
"-0615",11/04/2023,0,3,"L20-30",64
"-0615",11/04/2023,0,4,"L30-50",14
"-0615",11/04/2023,0,5,"L50-79",52
"-0615",11/04/2023,0,6,"L79-120",21
"-0615",11/04/2023,1,1,"L0-8",3
"-0615",11/04/2023,1,2,"L8-20",335
"-0615",11/04/2023,1,3,"L20-30",41
"-0615",11/04/2023,1,4,"L30-50",12
"-0615",11/04/2023,1,5,"L50-79",63
"-0615",11/04/2023,1,6,"L79-120",35
"-0615",11/04/2023,2,1,"L0-8",1
"-0615",11/04/2023,2,2,"L8-20",292
"-0615",11/04/2023,2,3,"L20-30",45
"-0615",11/04/2023,2,4,"L30-50",8
"-0615",11/04/2023,2,5,"L50-79",53
"-0615",11/04/2023,2,6,"L79-120",23
"-0615",11/04/2023,3,1,"L0-8",1
"-0615",11/04/2023,3,2,"L8-20",326
"-0615",11/04/2023,3,3,"L20-30",35
"-0615",11/04/2023,3,4,"L30-50",9
"-0615",11/04/2023,3,5,"L50-79",48
"-0615",11/04/2023,3,6,"L79-120",28
"-0615",11/04/2023,4,1,"L0-8",0
"-0615",11/04/2023,4,2,"L8-20",424
"-0615",11/04/2023,4,3,"L20-30",43
"-0615",11/04/2023,4,4,"L30-50",13
"-0615",11/04/2023,4,5,"L50-79",52
"-0615",11/04/2023,4,6,"L79-120",40
"-0615",11/04/2023,5,1,"L0-8",2
"-0615",11/04/2023,5,2,"L8-20",759
"-0615",11/04/2023,5,3,"L20-30",93
"-0615",11/04/2023,5,4,"L30-50",21
"-0615",11/04/2023,5,5,"L50-79",56
"-0615",11/04/2023,5,6,"L79-120",36
"-0615",11/04/2023,6,1,"L0-8",5
"-0615",11/04/2023,6,2,"L8-20",965
"-0615",11/04/2023,6,3,"L20-30",173
"-0615",11/04/2023,6,4,"L30-50",37
"-0615",11/04/2023,6,5,"L50-79",75
"-0615",11/04/2023,6,6,"L79-120",48
"-0615",11/04/2023,7,1,"L0-8",6
